,canvasUserId,problemID,stepID,hintID,eventType,isCorrect,firstAttempt,time,skills
283,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality8,a3d9e92Inequality8a,,answerStep,False,False,2022-03-30 02:46:53.024,['solve_compound_inequalities_with_“or”']
284,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality8,a3d9e92Inequality8a,,answerStep,False,False,2022-03-30 02:47:11.886,['solve_compound_inequalities_with_“or”']
285,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality8,a3d9e92Inequality8a,,answerStep,False,False,2022-03-30 02:47:15.061,['solve_compound_inequalities_with_“or”']
286,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality8,a3d9e92Inequality8a,,answerStep,True,False,2022-03-30 02:47:20.546,['solve_compound_inequalities_with_“or”']
287,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality7,a3d9e92Inequality7a,,answerStep,False,True,2022-03-30 02:48:17.225,['solve_compound_inequalities_with_“or”']
288,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality7,a3d9e92Inequality7a,a3d9e92Inequality7a-h1,unlockHint,,,2022-03-30 02:48:37.222,['solve_compound_inequalities_with_“or”']
289,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality7,a3d9e92Inequality7a,a3d9e92Inequality7a-h2,unlockHint,,,2022-03-30 02:48:38.328,['solve_compound_inequalities_with_“or”']
290,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality7,a3d9e92Inequality7a,a3d9e92Inequality7a-h2,unlockHint,,,2022-03-30 02:48:40.017,['solve_compound_inequalities_with_“or”']
291,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality7,a3d9e92Inequality7a,,answerStep,True,False,2022-03-30 02:48:52.558,['solve_compound_inequalities_with_“or”']
292,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality9,a3d9e92Inequality9a,,answerStep,False,True,2022-03-30 02:49:38.947,['solve_compound_inequalities_with_“or”']
293,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality9,a3d9e92Inequality9a,,answerStep,True,False,2022-03-30 02:50:00.053,['solve_compound_inequalities_with_“or”']
294,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality15,a3d9e92Inequality15a,,answerStep,True,True,2022-03-30 02:50:32.950,"['solve_compound_inequalities_with_""and""']"
295,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality5,a3d9e92Inequality5a,,answerStep,True,False,2022-03-30 02:51:05.297,"['solve_compound_inequalities_with_""and""']"
296,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality10,a3d9e92Inequality10a,,answerStep,True,True,2022-03-30 02:51:38.710,"['solve_compound_inequalities_with_""and""']"
297,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality4,a3d9e92Inequality4a,,answerStep,True,True,2022-03-30 02:52:12.329,"['solve_compound_inequalities_with_""and""']"
298,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality13,a3d9e92Inequality13a,,answerStep,False,True,2022-03-30 02:53:03.746,"['solve_compound_inequalities_with_""and""']"
299,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality13,a3d9e92Inequality13a,,answerStep,False,False,2022-03-30 02:53:24.427,"['solve_compound_inequalities_with_""and""']"
300,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality13,a3d9e92Inequality13a,,answerStep,False,False,2022-03-30 02:53:55.407,"['solve_compound_inequalities_with_""and""']"
301,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality13,a3d9e92Inequality13a,a3d9e92Inequality13a-h1,unlockHint,,,2022-03-30 02:53:58.292,"['solve_compound_inequalities_with_""and""']"
302,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality13,a3d9e92Inequality13a,a3d9e92Inequality13a-h2,unlockHint,,,2022-03-30 02:53:59.181,"['solve_compound_inequalities_with_""and""']"
303,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality13,a3d9e92Inequality13a,a3d9e92Inequality13a-h3,unlockHint,,,2022-03-30 02:54:00.051,"['solve_compound_inequalities_with_""and""']"
304,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality13,a3d9e92Inequality13a,a3d9e92Inequality13a-h3,unlockHint,,,2022-03-30 02:54:00.928,"['solve_compound_inequalities_with_""and""']"
305,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality13,a3d9e92Inequality13a,,answerStep,True,False,2022-03-30 02:54:10.976,"['solve_compound_inequalities_with_""and""']"
306,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality12,a3d9e92Inequality12a,,answerStep,True,True,2022-03-30 02:54:52.557,"['solve_compound_inequalities_with_""and""']"
307,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality2,a3d9e92Inequality2a,,answerStep,True,True,2022-03-30 02:55:19.707,"['solve_compound_inequalities_with_""and""']"
308,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality11,a3d9e92Inequality11a,,answerStep,True,True,2022-03-30 02:55:54.187,"['solve_compound_inequalities_with_""and""']"
309,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality14,a3d9e92Inequality14a,,answerStep,False,True,2022-03-30 02:59:51.219,"['solve_compound_inequalities_with_""and""']"
310,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality14,a3d9e92Inequality14a,a3d9e92Inequality14a-h1,unlockHint,,,2022-03-30 03:00:02.447,"['solve_compound_inequalities_with_""and""']"
311,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality14,a3d9e92Inequality14a,a3d9e92Inequality14a-h2,unlockHint,,,2022-03-30 03:00:04.077,"['solve_compound_inequalities_with_""and""']"
312,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality14,a3d9e92Inequality14a,a3d9e92Inequality14a-h3,unlockHint,,,2022-03-30 03:00:04.927,"['solve_compound_inequalities_with_""and""']"
313,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality14,a3d9e92Inequality14a,a3d9e92Inequality14a-h3,unlockHint,,,2022-03-30 03:00:06.071,"['solve_compound_inequalities_with_""and""']"
314,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality14,a3d9e92Inequality14a,,answerStep,True,False,2022-03-30 03:00:17.412,"['solve_compound_inequalities_with_""and""']"
315,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality3,a3d9e92Inequality3a,,answerStep,True,True,2022-03-30 03:00:46.768,"['solve_compound_inequalities_with_""and""']"
316,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality6,a3d9e92Inequality6a,,answerStep,False,False,2022-03-30 03:02:04.489,['solve_compound_inequalities_with_“or”']
317,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a3d9e92Inequality6,a3d9e92Inequality6a,,answerStep,True,False,2022-03-30 03:02:19.180,['solve_compound_inequalities_with_“or”']
318,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6b,,answerStep,True,True,2022-03-30 03:06:15.393,['fraction']
319,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6a,,answerStep,False,True,2022-03-30 03:08:06.958,['fraction']
320,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6a,,answerStep,False,False,2022-03-30 03:08:14.275,['fraction']
321,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6a,a4488b1Fraction6a-h1,unlockHint,,,2022-03-30 03:08:21.996,['fraction']
322,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6a,a4488b1Fraction6a-h2,unlockHint,,,2022-03-30 03:08:22.916,['fraction']
323,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6a,a4488b1Fraction6a-h2,unlockHint,,,2022-03-30 03:08:25.779,['fraction']
324,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6a,a4488b1Fraction6a-h2,unlockHint,,,2022-03-30 03:08:31.763,['fraction']
325,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6a,a4488b1Fraction6a-h2,unlockHint,,,2022-03-30 03:08:33.262,['fraction']
326,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6a,,answerStep,False,False,2022-03-30 03:09:09.399,['fraction']
327,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6a,,answerStep,False,False,2022-03-30 03:11:40.172,['fraction']
328,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction6,a4488b1Fraction6a,,answerStep,True,False,2022-03-30 03:13:08.355,['fraction']
329,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction14,a4488b1Fraction14a,,answerStep,True,True,2022-03-30 03:14:01.271,['fraction']
330,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4488b1Fraction14,a4488b1Fraction14b,,answerStep,True,True,2022-03-30 03:14:37.828,['fraction']
331,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,True,2022-03-30 03:15:58.663,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
332,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,False,2022-03-30 03:16:06.114,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
333,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,False,2022-03-30 03:16:09.756,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
334,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,False,2022-03-30 03:16:12.907,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
335,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,False,2022-03-30 03:16:17.001,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
336,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,False,2022-03-30 03:16:55.706,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
337,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,False,2022-03-30 03:17:04.144,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
338,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,False,2022-03-30 03:17:26.218,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
339,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,afb3ccdlang2a-h1,unlockHint,,,2022-03-30 03:17:36.730,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
340,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,afb3ccdlang2a-h2,unlockHint,,,2022-03-30 03:17:37.410,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
341,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,afb3ccdlang2a-h3,unlockHint,,,2022-03-30 03:17:38.205,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
342,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,afb3ccdlang2a-h4,unlockHint,,,2022-03-30 03:17:38.920,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
343,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,afb3ccdlang2a-h5,unlockHint,,,2022-03-30 03:17:39.775,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
344,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,afb3ccdlang2a-h6,unlockHint,,,2022-03-30 03:17:40.727,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
345,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,afb3ccdlang2a-h7,unlockHint,,,2022-03-30 03:17:41.316,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
346,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,afb3ccdlang2a-h7,unlockHint,,,2022-03-30 03:17:42.097,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
347,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang2,afb3ccdlang2a,,answerStep,True,False,2022-03-30 03:17:57.109,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
348,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang6,afb3ccdlang6a,,answerStep,True,True,2022-03-30 03:18:32.178,['evaluate_an_expression']
349,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang6,afb3ccdlang6b,,answerStep,True,True,2022-03-30 03:18:50.505,['evaluate_an_expression']
350,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang6,afb3ccdlang6c,,answerStep,True,True,2022-03-30 03:21:30.530,['evaluate_an_expression']
351,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4a,,answerStep,False,True,2022-03-30 03:22:28.759,['identify_and_combine_like_terms']
352,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4a,,answerStep,False,False,2022-03-30 03:22:43.230,['identify_and_combine_like_terms']
353,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4a,a4d2b33use4a-h1,unlockHint,,,2022-03-30 03:22:51.378,['identify_and_combine_like_terms']
354,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4a,,answerStep,False,False,2022-03-30 03:23:36.468,['identify_and_combine_like_terms']
355,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4a,,answerStep,False,False,2022-03-30 03:23:47.223,['identify_and_combine_like_terms']
356,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4a,,answerStep,True,False,2022-03-30 03:25:06.310,['identify_and_combine_like_terms']
357,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4b,,answerStep,True,True,2022-03-30 03:25:12.541,['identify_and_combine_like_terms']
358,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4c,,answerStep,False,True,2022-03-30 03:25:15.843,['identify_and_combine_like_terms']
359,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4c,,answerStep,False,False,2022-03-30 03:25:19.993,['identify_and_combine_like_terms']
360,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4c,,answerStep,False,False,2022-03-30 03:25:50.053,['identify_and_combine_like_terms']
361,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use4,a4d2b33use4c,,answerStep,True,False,2022-03-30 03:25:55.554,['identify_and_combine_like_terms']
362,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang3,afb3ccdlang3a,,answerStep,False,True,2022-03-30 03:26:50.180,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
363,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang3,afb3ccdlang3a,,answerStep,False,False,2022-03-30 03:27:28.659,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
364,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang3,afb3ccdlang3a,afb3ccdlang3a-h1,unlockHint,,,2022-03-30 03:27:39.223,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
365,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang3,afb3ccdlang3a,afb3ccdlang3a-h2,unlockHint,,,2022-03-30 03:27:39.994,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
366,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang3,afb3ccdlang3a,afb3ccdlang3a-h2,unlockHint,,,2022-03-30 03:27:40.853,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
367,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang3,afb3ccdlang3a,,answerStep,True,False,2022-03-30 03:27:53.199,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
368,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang1,afb3ccdlang1a,,answerStep,False,True,2022-03-30 03:27:57.308,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
369,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang1,afb3ccdlang1a,,answerStep,False,False,2022-03-30 03:27:58.935,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
370,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang1,afb3ccdlang1a,,answerStep,True,False,2022-03-30 03:28:00.278,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
371,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use32,a4d2b33use32a,,answerStep,True,True,2022-03-30 03:28:28.310,['simplify_expressions_using_the_order_of_operations']
372,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use32,a4d2b33use32b,,answerStep,True,True,2022-03-30 03:28:44.761,['simplify_expressions_using_the_order_of_operations']
373,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use13,a4d2b33use13a,,answerStep,True,True,2022-03-30 03:28:51.050,['identify_and_combine_like_terms']
374,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use13,a4d2b33use13b,,answerStep,False,True,2022-03-30 03:28:55.497,['identify_and_combine_like_terms']
375,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use13,a4d2b33use13b,,answerStep,True,False,2022-03-30 03:29:01.193,['identify_and_combine_like_terms']
376,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use13,a4d2b33use13c,,answerStep,True,True,2022-03-30 03:29:04.146,['identify_and_combine_like_terms']
377,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang10,afb3ccdlang10a,,answerStep,False,True,2022-03-30 03:29:17.216,['translate_an_english_phrase_to_an_algebraic_expression']
378,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang10,afb3ccdlang10a,afb3ccdlang10a-h1,unlockHint,,,2022-03-30 03:29:33.242,['translate_an_english_phrase_to_an_algebraic_expression']
379,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang10,afb3ccdlang10a,afb3ccdlang10a-h2,unlockHint,,,2022-03-30 03:29:34.023,['translate_an_english_phrase_to_an_algebraic_expression']
380,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang10,afb3ccdlang10a,afb3ccdlang10a-h3,unlockHint,,,2022-03-30 03:29:34.764,['translate_an_english_phrase_to_an_algebraic_expression']
381,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang10,afb3ccdlang10a,afb3ccdlang10a-h4,unlockHint,,,2022-03-30 03:29:35.490,['translate_an_english_phrase_to_an_algebraic_expression']
382,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang10,afb3ccdlang10a,afb3ccdlang10a-h4,unlockHint,,,2022-03-30 03:29:36.160,['translate_an_english_phrase_to_an_algebraic_expression']
383,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang10,afb3ccdlang10a,,answerStep,True,False,2022-03-30 03:29:43.611,['translate_an_english_phrase_to_an_algebraic_expression']
384,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang9,afb3ccdlang9a,afb3ccdlang9a-h1,unlockHint,,,2022-03-30 03:29:53.700,['translate_an_english_phrase_to_an_algebraic_expression']
385,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang9,afb3ccdlang9a,afb3ccdlang9a-h2,unlockHint,,,2022-03-30 03:29:54.649,['translate_an_english_phrase_to_an_algebraic_expression']
386,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang9,afb3ccdlang9a,afb3ccdlang9a-h3,unlockHint,,,2022-03-30 03:29:55.456,['translate_an_english_phrase_to_an_algebraic_expression']
387,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang9,afb3ccdlang9a,afb3ccdlang9a-h4,unlockHint,,,2022-03-30 03:29:56.154,['translate_an_english_phrase_to_an_algebraic_expression']
388,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang9,afb3ccdlang9a,afb3ccdlang9a-h4,unlockHint,,,2022-03-30 03:29:56.784,['translate_an_english_phrase_to_an_algebraic_expression']
389,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang9,afb3ccdlang9a,,answerStep,True,True,2022-03-30 03:30:01.894,['translate_an_english_phrase_to_an_algebraic_expression']
390,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use14,a4d2b33use14a,,answerStep,True,True,2022-03-30 03:30:06.013,['identify_and_combine_like_terms']
391,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use14,a4d2b33use14b,,answerStep,True,True,2022-03-30 03:30:09.493,['identify_and_combine_like_terms']
392,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use14,a4d2b33use14c,,answerStep,True,True,2022-03-30 03:30:15.119,['identify_and_combine_like_terms']
393,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use29,a4d2b33use29a,,answerStep,False,True,2022-03-30 03:30:18.966,['simplify_expressions_using_the_order_of_operations']
394,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use29,a4d2b33use29a,,answerStep,True,False,2022-03-30 03:30:32.216,['simplify_expressions_using_the_order_of_operations']
395,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use29,a4d2b33use29b,,answerStep,True,True,2022-03-30 03:30:38.687,['simplify_expressions_using_the_order_of_operations']
396,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use31,a4d2b33use31a,,answerStep,True,True,2022-03-30 03:30:51.778,['simplify_expressions_using_the_order_of_operations']
397,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use31,a4d2b33use31b,,answerStep,True,True,2022-03-30 03:31:04.341,['simplify_expressions_using_the_order_of_operations']
398,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use7,a4d2b33use7a,,answerStep,True,True,2022-03-30 03:31:24.799,['evaluate_an_expression']
399,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use7,a4d2b33use7b,,answerStep,True,True,2022-03-30 03:31:36.364,['evaluate_an_expression']
400,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use22,a4d2b33use22a,,answerStep,True,True,2022-03-30 03:31:56.074,['simplify_expressions_using_the_order_of_operations']
401,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use22,a4d2b33use22b,,answerStep,True,True,2022-03-30 03:32:08.639,['simplify_expressions_using_the_order_of_operations']
402,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use6,a4d2b33use6a,,answerStep,False,True,2022-03-30 03:32:13.051,['identify_and_combine_like_terms']
403,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use6,a4d2b33use6a,,answerStep,True,False,2022-03-30 03:32:14.336,['identify_and_combine_like_terms']
404,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use6,a4d2b33use6a,,answerStep,False,False,2022-03-30 03:32:15.456,['identify_and_combine_like_terms']
405,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use6,a4d2b33use6a,,answerStep,True,False,2022-03-30 03:32:20.430,['identify_and_combine_like_terms']
406,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use6,a4d2b33use6b,,answerStep,True,True,2022-03-30 03:32:21.688,['identify_and_combine_like_terms']
407,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang14,afb3ccdlang14a,,answerStep,True,True,2022-03-30 03:32:45.517,['identify_and_combine_like_terms']
408,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use8,a4d2b33use8a,,answerStep,True,True,2022-03-30 03:33:02.768,['evaluate_an_expression']
409,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use8,a4d2b33use8b,,answerStep,True,True,2022-03-30 03:33:16.344,['evaluate_an_expression']
410,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use17,a4d2b33use17a,,answerStep,False,True,2022-03-30 03:33:44.001,['identify_and_combine_like_terms']
411,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use17,a4d2b33use17a,,answerStep,True,False,2022-03-30 03:33:45.721,['identify_and_combine_like_terms']
412,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use15,a4d2b33use15a,,answerStep,False,True,2022-03-30 03:33:50.339,['identify_and_combine_like_terms']
413,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use15,a4d2b33use15a,,answerStep,False,False,2022-03-30 03:33:52.023,['identify_and_combine_like_terms']
414,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use15,a4d2b33use15a,,answerStep,True,False,2022-03-30 03:33:53.319,['identify_and_combine_like_terms']
415,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use18,a4d2b33use18a,,answerStep,False,True,2022-03-30 03:33:55.476,['identify_and_combine_like_terms']
416,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use18,a4d2b33use18a,,answerStep,True,False,2022-03-30 03:33:56.971,['identify_and_combine_like_terms']
417,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use5,a4d2b33use5a,,answerStep,False,True,2022-03-30 03:34:01.170,['identify_and_combine_like_terms']
418,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a4d2b33use5,a4d2b33use5a,,answerStep,True,False,2022-03-30 03:34:02.471,['identify_and_combine_like_terms']
419,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,afb3ccdlang15,afb3ccdlang15a,,answerStep,True,True,2022-03-30 03:34:55.248,['identify_and_combine_like_terms']
